"","TargetID","adjp","coef","coef.hrs"
"42","cg01551879",0.967879621033315,-3.21729050550638e-06,-0.000193037430330383
"43","cg22394869",0.988792155473009,1.1514297565919e-06,6.90857853955139e-05
"44","cg02550592",0.994549035288634,1.37453673563311e-06,8.24722041379868e-05
"45","cg03213877",0.959309835982323,4.34026486841972e-06,0.000260415892105183
"46","cg23803172",0.816078529864159,9.09780196060615e-06,0.000545868117636369
"47","cg19411932",0.995348897671432,-5.05842768852976e-07,-3.03505661311786e-05
"48","cg20788133",0.995154666605601,-1.22998534408498e-06,-7.37991206450991e-05
"49","cg08939496",0.92933892493912,1.16328376042814e-05,0.000697970256256883
"50","cg16736630",0.733748495500274,-1.66057186652815e-05,-0.000996343119916888
"51","cg01793617",0.993079661406701,6.60452495658741e-07,3.96271497395245e-05
"52","cg09139287",0.735875789544781,3.09113992083876e-05,0.00185468395250326
"53","cg05662829",0.974147221332024,5.08630330709124e-06,0.000305178198425474
"54","cg22714517",0.931929386443963,8.87544685296675e-06,0.000532526811178005
"55","cg00168193",0.765410246580305,2.83456168841055e-05,0.00170073701304633
"56","cg14280098",0.957778841993092,5.52380733344599e-06,0.000331428440006759
"57","cg15903280",0.699555283259737,1.78331823630129e-05,0.00106999094178077
"58","cg04352959",0.940710232153727,5.84951803690153e-06,0.000350971082214092
"59","cg08258224",0.987508061869639,-1.76254742520208e-06,-0.000105752845512125
"60","cg12285627",0.792783918635193,-5.13095191370882e-06,-0.000307857114822529
"61","cg05898754",0.894142312044237,-6.55658995797804e-06,-0.000393395397478683
"62","cg03128332",0.720221598037627,-2.45104056562949e-05,-0.00147062433937769
"63","cg15994267",0.817054518131932,-7.67159705225195e-06,-0.000460295823135117
"64","cg16619049",0.586712335778665,4.47833845854829e-05,0.00268700307512897
"65","cg23100540",0.695654222072099,1.61926688822265e-05,0.000971560132933588
"66","cg20275697",0.586712335778665,-4.76856853058071e-05,-0.00286114111834842
"67","cg05475702",0.917546373152605,-5.54467850521946e-06,-0.000332680710313168
"68","cg18147296",0.694447669503483,2.2502265575742e-05,0.00135013593454452
"69","cg05597748",0.928674078968974,4.57877159233618e-06,0.000274726295540171
"70","cg00111697",0.903605092919294,8.60044971020177e-06,0.000516026982612106
"71","cg10988531",0.813446401667175,1.65516071069627e-05,0.000993096426417759
"72","cg24373735",0.983197723846192,-3.73635340166511e-06,-0.000224181204099907
"73","cg13938959",0.881737130903214,9.19565664696579e-06,0.000551739398817948
"74","cg12445832",0.999130243545396,8.49051181018256e-08,5.09430708610954e-06
"75","cg23999112",0.998479519029854,1.88398277130815e-07,1.13038966278489e-05
"76","cg11527153",0.851036517865444,1.41713979124215e-05,0.000850283874745291
"77","cg27573606",0.634477017699136,-1.9602200211991e-05,-0.00117613201271946
"78","cg04195702",0.990849865037515,-1.79942094481128e-06,-0.000107965256688677
"79","cg01062849",0.982548654963387,-2.75506651044661e-06,-0.000165303990626796
"80","cg08128007",0.963717335431962,8.41461086359043e-06,0.000504876651815426
"81","cg23733394",0.987508061869639,3.08529027116123e-06,0.000185117416269674
"82","cg13371836",0.974147221332024,2.13762229350504e-06,0.000128257337610302
"83","cg04407431",0.874737522777514,7.45896367368046e-06,0.000447537820420827
"84","cg13565718",0.848939818321868,1.54979874382455e-05,0.000929879246294728
"85","cg01097950",0.977161410258954,-1.69529680640711e-06,-0.000101717808384427
"86","cg08900511",0.777614440609038,1.71222422621381e-05,0.00102733453572829
"87","cg04410003",0.940064902347035,-1.28875823527403e-05,-0.000773254941164419
"88","cg18762746",0.741073153252034,-2.52126515785329e-05,-0.00151275909471197
"89","cg12726839",0.999745337473832,-4.70557791128928e-08,-2.82334674677357e-06
"90","cg04364728",0.980288978005842,-1.44340577613039e-06,-8.66043465678235e-05
"91","cg05151709",0.825978952512703,-7.35460915399058e-06,-0.000441276549239435
"92","cg08546707",0.966568054048517,-3.84551808029992e-06,-0.000230731084817995
"93","cg06154531",0.843198082585732,-1.44408890664027e-05,-0.000866453343984159
"94","cg01782097",0.831392088816087,-4.91046514302044e-06,-0.000294627908581227
"95","cg20825023",0.760718442445708,-6.18336718899881e-06,-0.000371002031339929
"96","cg12549180",0.995963811555772,-1.96483041578787e-07,-1.17889824947272e-05
"97","cg11851804",0.985456719765158,-1.83463693029769e-06,-0.000110078215817861
"98","cg06623778",0.92305780198978,-7.15225230875573e-06,-0.000429135138525344
"99","cg14528386",0.941836106338043,-3.62701427404727e-06,-0.000217620856442836
"100","cg17436295",0.529657541643513,-1.25504899337124e-05,-0.000753029396022747
"101","cg18865112",0.571008211962714,5.36951517362202e-05,0.00322170910417321
"102","cg19642727",0.92660841259172,5.1017916134439e-06,0.000306107496806634
"103","cg21407818",0.992210280027563,-8.03889447440418e-07,-4.82333668464251e-05
"104","cg22226438",0.840507602911962,1.23323877918998e-05,0.000739943267513986
"105","cg08029603",0.977728229155426,2.99902317652253e-06,0.000179941390591352
"106","cg16347928",0.939836469058155,-8.23980449405044e-06,-0.000494388269643027
"107","cg22699361",0.702116497247576,3.45881205243992e-05,0.00207528723146395
"108","cg03890988",0.797353874415481,-4.62251782935491e-06,-0.000277351069761295
"109","cg21786289",0.757755624575518,9.52614076360658e-06,0.000571568445816395
"110","cg13897241",0.901352315561097,7.89773069780015e-06,0.000473863841868009
"111","cg13176867",0.426305029144972,2.85519178555238e-05,0.00171311507133143
"112","cg15105996",0.299794447534559,4.62897911495114e-05,0.00277738746897068
"113","cg02565062",0.670067281136639,1.05703053294301e-05,0.000634218319765805
"114","cg09856436",0.233843180458447,2.02719699647318e-05,0.00121631819788391
"115","cg19159092",0.984070647377693,-1.05075274005521e-06,-6.30451644033124e-05
"116","cg08132177",0.999130243545396,-8.0543881758621e-08,-4.83263290551726e-06
"117","cg27050229",0.695886124662593,-3.11416339487852e-05,-0.00186849803692711
"118","cg06931612",0.873575345929651,3.49865516795627e-06,0.000209919310077376
"119","cg11407801",0.959571089369909,2.46725935804309e-06,0.000148035561482585
"120","cg01197763",0.777392610674213,1.40317588456059e-05,0.000841905530736356
"121","cg01980454",0.640742268444958,-3.04605589406704e-05,-0.00182763353644022
"122","cg16352085",0.932001190035525,6.46251822374748e-06,0.000387751093424849
"123","cg04839849",0.950175402099464,-5.04186832505766e-06,-0.00030251209950346
"124","cg03725447",0.873817830473289,-1.52932783746324e-05,-0.000917596702477944
"125","cg25215298",0.850095824671555,-5.66658503673026e-06,-0.000339995102203816
"126","cg04672450",0.914476083560477,5.35995574404429e-06,0.000321597344642658
"127","cg27487046",0.679064281715593,1.52164961103963e-05,0.000912989766623776
"128","cg06091566",0.800574183482562,-2.54713950763262e-05,-0.00152828370457957
"129","cg03735847",0.98852785975861,1.15172706274802e-06,6.91036237648812e-05
"130","cg03180780",0.873856305366999,-7.39101448524886e-06,-0.000443460869114932
"131","cg09166659",0.751328432753139,1.29086511355636e-05,0.000774519068133813
"132","cg05527507",0.964647069442316,3.87391341165736e-06,0.000232434804699442
"133","cg14324200",0.932001190035525,-6.08512899799086e-06,-0.000365107739879452
"134","cg02663945",0.859845249353207,1.18605966481428e-05,0.000711635798888566
"135","cg13856810",0.665587641120605,1.86852123108727e-05,0.00112111273865236
"136","cg02896266",0.554682221140404,1.30678812677526e-05,0.000784072876065154
"137","cg13806162",0.926119041416928,-8.33443175026885e-06,-0.000500065905016131
"138","cg23225454",0.958424802696394,-2.43507534095521e-06,-0.000146104520457312
"139","cg00976181",0.778321500221834,6.91420041687742e-06,0.000414852025012645
"140","cg10711230",0.939836469058155,-6.54562693917235e-06,-0.000392737616350341
"141","cg00145911",0.987508061869639,-1.82578839921802e-06,-0.000109547303953081
"142","cg13546858",0.969976448596257,-5.95315571868038e-06,-0.000357189343120823
"143","cg13692836",0.795793711583171,-1.83713160372344e-05,-0.00110227896223407
"144","cg06531475",0.873261704709819,-1.24698810502684e-05,-0.000748192863016106
"145","cg06624358",0.792796484761646,-1.71355352420773e-05,-0.00102813211452464
"146","cg14156792",0.845086004361492,-1.74206317564027e-05,-0.00104523790538416
"147","cg24997886",0.915811358681331,-9.96779976658308e-06,-0.000598067985994985
"148","cg01727431",0.716660980230507,-2.40687439845479e-05,-0.00144412463907288
"149","cg10146935",0.921043533623139,-1.92558056629004e-05,-0.00115534833977402
"150","cg02439789",0.950175402099464,-6.40279446965589e-06,-0.000384167668179353
"151","cg24362661",0.910998627697258,-9.97877644402913e-06,-0.000598726586641748
"152","cg05819296",0.995933798897524,7.88935411203072e-07,4.73361246721843e-05
"153","cg00582671",0.959771198758794,-3.97076083569344e-06,-0.000238245650141607
"154","cg22485363",0.987508061869639,2.93659695873239e-06,0.000176195817523943
"155","cg06036236",0.97621771351117,2.78694228195419e-06,0.000167216536917251
"156","cg13904806",0.910360463059977,-3.42121767396376e-05,-0.00205273060437826
"157","cg03269716",0.804084791842325,7.70498118513494e-06,0.000462298871108096
"158","cg04121631",0.957008460124738,-5.39762806711875e-06,-0.000323857684027125
"159","cg23440882",0.932240196883844,5.63664242287184e-06,0.00033819854537231
"160","cg23112672",0.931564713470554,-9.94178161128356e-06,-0.000596506896677014
"161","cg15896339",0.357863155134827,-2.55373318022119e-05,-0.00153223990813271
"162","cg12454161",0.966607575308071,1.8067089981487e-06,0.000108402539888922
"163","cg09180262",0.97654960088399,-2.56598504700043e-06,-0.000153959102820026
"164","cg24045482",0.792796484761646,1.08096427914963e-05,0.000648578567489775
"165","cg09988062",0.97707390605097,-1.73340953036645e-06,-0.000104004571821987
"166","cg22416074",0.881737130903214,7.09151147887688e-06,0.000425490688732613
"167","cg19724344",0.994010297683595,-5.6846401624168e-07,-3.41078409745008e-05
"168","cg06838427",0.969976448596257,2.9978899856471e-06,0.000179873399138826
"169","cg10827460",0.928743624333561,3.17246248266299e-06,0.00019034774895978
"170","cg15742605",0.935203476644307,3.7921714424836e-06,0.000227530286549016
"171","cg09756115",0.577426401801637,2.03887311567816e-05,0.0012233238694069
"172","cg23731742",0.497272993991771,4.11199400521614e-05,0.00246719640312968
"173","cg23912452",0.998332004518214,-1.18896620315378e-07,-7.1337972189227e-06
"174","cg06511482",0.744459403119007,1.80518880689382e-05,0.00108311328413629
"175","cg17153432",0.961293839601168,-3.52409386550185e-06,-0.000211445631930111
"176","cg00113194",0.782004076854185,-1.92042219709037e-05,-0.00115225331825422
"177","cg02968844",0.99090285055635,1.03990776695088e-06,6.23944660170527e-05
"178","cg16248916",0.813365835503513,-1.04434385356273e-05,-0.000626606312137638
"179","cg20322444",0.756891695383465,1.84467257917562e-05,0.00110680354750537
"180","cg07983659",0.966320613793922,2.24692223875501e-06,0.0001348153343253
"181","cg11733071",0.756603300511362,1.09207128048457e-05,0.000655242768290743
"182","cg01394461",0.976836906699703,-1.43482155485894e-06,-8.60892932915362e-05
"183","cg09555360",0.974147221332024,3.96579088445462e-06,0.000237947453067277
"184","cg07701223",0.519211469160433,2.04309472386306e-05,0.00122585683431784
"185","cg13060902",0.875854973909777,8.16245947643824e-06,0.000489747568586295
"186","cg21830050",0.893789523257349,2.0366185260825e-05,0.0012219711156495
"187","cg02326551",0.710498849437397,-2.38318615929112e-05,-0.00142991169557467
"188","cg15684274",0.908253914047476,1.51074995801788e-05,0.00090644997481073
"189","cg16005420",0.96752298991613,-5.05870484378203e-06,-0.000303522290626922
"190","cg20453388",0.966772382682594,-5.90445938155495e-06,-0.000354267562893297
"191","cg24664590",0.883033572561164,-1.59957533533452e-05,-0.000959745201200714
"192","cg08472719",0.710498849437397,2.09848165046038e-05,0.00125908899027623
"193","cg03161767",0.918214034742327,8.19307742403612e-06,0.000491584645442167
"194","cg10207527",0.592516968081029,-1.86533235563875e-05,-0.00111919941338325
"195","cg04485075",0.985917153601926,-2.09898384803412e-06,-0.000125939030882047
"196","cg16389252",0.974147221332024,-2.95382645134092e-06,-0.000177229587080455
"197","cg19923810",0.991868554864663,7.75621818980529e-07,4.65373091388317e-05
"198","cg25096313",0.873575345929651,-1.39527223098633e-05,-0.000837163338591798
"199","cg16993975",0.975590330341031,2.95070247547739e-06,0.000177042148528644
"200","cg22114309",0.939836469058155,-3.12707230621575e-06,-0.000187624338372945
"201","cg11132698",0.864447778595812,-9.95751544947545e-06,-0.000597450926968527
"202","cg09789536",0.726205866318383,-1.34854274476888e-05,-0.000809125646861329
"203","cg26866020",0.983068645761838,-1.54822239765777e-06,-9.28933438594659e-05
"204","cg17505193",0.997806731229309,2.95555102770948e-07,1.77333061662569e-05
"205","cg13802035",0.968359339571044,-5.08623424781587e-06,-0.000305174054868952
"206","cg07582955",0.961600216686243,-2.60719916183949e-06,-0.000156431949710369
"207","cg16968662",0.981137869913028,1.37569752424591e-06,8.25418514547547e-05
"208","cg07696918",0.952389999009557,-5.54244634325082e-06,-0.000332546780595049
"209","cg04359978",0.97707390605097,-2.33978089897765e-06,-0.000140386853938659
"210","cg07236207",0.586712335778665,3.13221541048346e-05,0.00187932924629007
"211","cg11084308",0.969323322264382,4.61453554919595e-06,0.000276872132951757
"212","cg03148373",0.958163534453472,1.69133078000918e-06,0.000101479846800551
"213","cg10644916",0.998521923346568,3.38672369835643e-07,2.03203421901386e-05
"214","cg01930745",0.920805772057896,1.25235812579734e-05,0.000751414875478403
"215","cg14831166",0.816078529864159,-2.01751629574409e-05,-0.00121050977744646
"216","cg11246447",0.757755624575518,-2.84801056087104e-05,-0.00170880633652262
"217","cg14997037",0.961293839601168,6.44930829561336e-06,0.000386958497736802
"218","cg15648958",0.886363795154729,1.53846730866488e-05,0.00092308038519893
"219","cg03041482",0.92688390888055,9.4372485452989e-06,0.000566234912717934
"220","cg00328058",0.92660841259172,3.56949699979084e-06,0.00021416981998745
"221","cg25742326",0.941836106338043,7.50536807823717e-06,0.00045032208469423
"222","cg12663811",0.974147221332024,-2.93150362506465e-06,-0.000175890217503879
"223","cg07390924",0.960503206462863,-3.84397977504537e-06,-0.000230638786502722
"224","cg10110857",0.932001190035525,-5.96080127599372e-06,-0.000357648076559623
"225","cg10375192",0.794199374422536,-6.73781680544141e-06,-0.000404269008326485
"226","cg02056921",0.93620545386553,1.00334871222353e-05,0.000602009227334115
"227","cg21832150",0.978696397433867,-2.15242313790592e-06,-0.000129145388274355
"228","cg24076968",0.916367099597237,-9.89337619767277e-06,-0.000593602571860366
"229","cg12536471",0.875317880465541,1.22495249568321e-05,0.000734971497409923
"230","cg06324192",0.858270203866345,-3.88315250917981e-06,-0.000232989150550789
"231","cg23207077",0.70688899907363,-1.302182828104e-05,-0.000781309696862402
"232","cg22381068",0.997610581592903,4.19330105562167e-07,2.515980633373e-05
"233","cg22481263",0.996454576783321,-5.37326122804001e-07,-3.22395673682401e-05
"234","cg04865998",0.961293839601168,-8.42347549450659e-06,-0.000505408529670396
"235","cg07195057",0.998479519029854,3.44676020346719e-07,2.06805612208031e-05
"236","cg26679367",0.997610581592903,5.70429820116374e-07,3.42257892069825e-05
"237","cg23596291",0.726205866318383,4.45497847626799e-05,0.00267298708576079
"238","cg06818851",0.710498849437397,4.81424862375048e-05,0.00288854917425029
"239","cg23956473",0.910360463059977,1.0254050424679e-05,0.000615243025480739
"240","cg16352072",0.871515771123626,-1.49128162037204e-05,-0.000894768972223222
"241","cg25107893",0.695654222072099,-2.07436383587095e-05,-0.00124461830152257
"242","cg05505459",0.873817830473289,-1.5594712488567e-05,-0.000935682749314022
"243","cg23635910",0.95058339437349,-2.00465245008812e-05,-0.00120279147005287
"244","cg08843537",0.763641319748654,4.62087125670287e-05,0.00277252275402172
"245","cg22348654",0.949652086929467,-1.05095697692818e-05,-0.000630574186156908
"246","cg18166741",0.896442847329885,-2.09845275723224e-05,-0.00125907165433934
"247","cg22699004",0.897018939586961,1.97821197058037e-05,0.00118692718234822
"248","cg10824915",0.919933585930569,-5.57427532900325e-06,-0.000334456519740195
"249","cg22599150",0.974003264853559,-2.74129910340676e-06,-0.000164477946204406
"250","cg16349774",0.972611137276371,2.63142686858043e-06,0.000157885612114826
"251","cg18439833",0.676833123556036,1.04994785805326e-05,0.000629968714831955
"252","cg15526941",0.938559626635832,4.31611348190125e-06,0.000258966808914075
"253","cg10201533",0.96210724234714,3.45731088723111e-06,0.000207438653233866
"254","cg11235921",0.497272993991771,-1.80999547396653e-05,-0.00108599728437992
"255","cg11782208",0.880788413618112,-2.61136645308611e-05,-0.00156681987185167
"256","cg11143486",0.58036638696596,5.80050932991489e-05,0.00348030559794893
"257","cg10381813",0.963580688852007,-7.59809451404084e-06,-0.000455885670842451
"258","cg14350158",0.868971837122512,1.26819364907965e-05,0.000760916189447791
"259","cg16417258",0.939404075014308,-6.24461455122484e-06,-0.000374676873073491
"260","cg03394722",0.556638179613771,-2.94207946645798e-05,-0.00176524767987479
"261","cg26114254",0.751328432753139,-3.04304650849766e-05,-0.0018258279050986
"262","cg10010734",0.986830479540136,4.26544589293723e-06,0.000255926753576234
"263","cg03648020",0.966320613793922,4.10627738689923e-06,0.000246376643213954
"264","cg01729262",0.812016557990617,9.66548285161027e-06,0.000579928971096616
"265","cg15882305",0.792796484761646,2.81647530599086e-05,0.00168988518359451
"266","cg15713103",0.995348897671432,6.18714137822941e-07,3.71228482693764e-05
"267","cg26003967",0.912497329399607,-7.09624032094775e-06,-0.000425774419256865
"268","cg23552821",0.980815014090462,-1.11235218992861e-06,-6.67411313957163e-05
"269","cg26224305",0.974147221332024,-5.81622384152066e-06,-0.000348973430491239
"270","cg05095110",0.831411713541418,-1.08318263549968e-05,-0.000649909581299808
"271","cg15578015",0.886971433262655,7.56857530112758e-06,0.000454114518067655
"272","cg23205003",0.987352774755085,-1.55030259720577e-06,-9.30181558323463e-05
"273","cg17907238",0.912498576196948,-6.01332698692037e-06,-0.000360799619215222
"274","cg02397514",0.966649535656146,5.12611615981387e-06,0.000307566969588832
"275","cg12257384",0.540133221925106,-3.77919129846887e-05,-0.00226751477908132
"276","cg00447632",0.900965499273579,-1.03029385287409e-05,-0.000618176311724452
"277","cg26339484",0.97331833851329,-3.88352401723401e-06,-0.00023301144103404
"278","cg27430493",0.950175402099464,-4.96355184215193e-06,-0.000297813110529116
"279","cg25066040",0.917546373152605,-7.35542640241815e-06,-0.000441325584145089
"280","cg27060622",0.792796484761646,1.24463477606452e-05,0.000746780865638715
"281","cg08122545",0.979783418318676,-2.39166011736981e-06,-0.000143499607042189
"282","cg15825501",0.754769739960343,-1.57534735388566e-05,-0.000945208412331396
"283","cg13468764",0.874628107795373,-1.56888591662955e-05,-0.000941331549977729
"284","cg26321643",0.998359377122039,-3.03379197095778e-07,-1.82027518257467e-05
"285","cg16578267",0.618712665301861,-3.28902462465513e-05,-0.00197341477479308
"286","cg18977839",0.847238237563771,-1.22919306005494e-05,-0.000737515836032962
"287","cg09332175",0.966320613793922,2.11149604919018e-06,0.000126689762951411
"288","cg16034521",0.841757546598825,1.60772536320063e-05,0.000964635217920379
"289","cg10176463",0.940203838890707,-4.11508732426496e-06,-0.000246905239455898
"290","cg25350899",0.826228425995181,-1.40061513520987e-05,-0.00084036908112592
"291","cg13219080",0.367219557879983,-2.94885119340954e-05,-0.00176931071604572
"292","cg09364122",0.976435346851744,1.15366282510281e-06,6.92197695061683e-05
"293","cg17142931",0.982483341483906,-1.94366420609009e-06,-0.000116619852365405
"294","cg20064006",0.983928792137364,-1.80525045526987e-06,-0.000108315027316192
"295","cg17006413",0.920212885367252,2.5727801361431e-06,0.000154366808168586
"296","cg21472517",0.886136076285767,3.57547182584232e-06,0.000214528309550539
"297","cg18019572",0.983108579066274,-2.84701634891561e-06,-0.000170820980934937
"298","cg22673826",0.806574738791951,-1.09327105557364e-05,-0.000655962633344181
"299","cg10625579",0.995008649751614,-2.23282570891727e-06,-0.000133969542535036
"300","cg01922485",0.940203838890707,3.58916588727891e-06,0.000215349953236735
"301","cg12763038",0.84239297730378,7.80771939116646e-06,0.000468463163469988
"302","cg26155170",0.544544633386483,-3.59166501537226e-05,-0.00215499900922336
"303","cg08853797",0.947891981314197,-5.78250691466733e-06,-0.00034695041488004
"304","cg03125763",0.985917153601926,1.85947254630439e-06,0.000111568352778264
"305","cg26155520",0.903324046648157,1.15299929966461e-05,0.000691799579798766
"306","cg23691733",0.963710936297263,5.4714357108926e-06,0.000328286142653556
"307","cg04985032",0.969976448596257,-4.79168856655725e-06,-0.000287501313993435
"308","cg24004483",0.992235344500089,1.27897698000931e-06,7.67386188005587e-05
"309","cg23281018",0.870691699337111,-9.57495820308862e-06,-0.000574497492185317
"310","cg24157008",0.976681364627788,-2.69624447915851e-06,-0.000161774668749511
"311","cg25552017",0.987344349199834,-1.19119760592742e-06,-7.14718563556451e-05
"312","cg10984178",0.886363795154729,1.2053476101801e-05,0.000723208566108058
"313","cg13552506",0.966320613793922,-7.1073211107165e-06,-0.00042643926664299
"314","cg26420561",0.896723962278545,1.41634605687264e-05,0.000849807634123581
"315","cg22020633",0.744459403119007,-2.42325503059712e-05,-0.00145395301835827
"316","cg01768082",0.956290677152475,6.86390096684048e-06,0.000411834058010429
"317","cg07589034",0.998521923346568,-1.58809759346241e-07,-9.52858556077443e-06
"318","cg22367159",0.893457410886734,1.52446902829242e-05,0.000914681416975453
"319","cg26837773",0.912498576196948,7.98182474710057e-06,0.000478909484826034
"320","cg15825373",0.884672645940795,-1.48057661301561e-05,-0.000888345967809367
"321","cg22618402",0.968421724315423,4.36318356788359e-06,0.000261791014073016
"322","cg06538872",0.819434576308188,-1.86931920767125e-05,-0.00112159152460275
"323","cg25610492",0.923809351592845,-7.25446285903509e-06,-0.000435267771542105
"324","cg08469540",0.986323618050558,-2.13436465654535e-06,-0.000128061879392721
"325","cg20022511",0.949917258569936,-7.49096736431012e-06,-0.000449458041858607
"326","cg23684711",0.794457526114543,-1.401601054358e-05,-0.000840960632614799
"327","cg08067365",0.873817830473289,-1.76973533295511e-05,-0.00106184119977307
"328","cg20062691",0.777614440609038,3.47208120892923e-05,0.00208324872535754
"329","cg03811829",0.878542541652011,1.92108877268e-05,0.001152653263608
"330","cg11211792",0.809984981631332,2.01002381758381e-05,0.00120601429055029
"331","cg04788999",0.840507602911962,1.99532983299062e-05,0.00119719789979437
"332","cg16526047",0.873817830473289,9.86895958540205e-06,0.000592137575124123
"333","cg07123796",0.974500738372773,-1.50085515730903e-06,-9.00513094385421e-05
"334","cg26560020",0.97862075502395,2.0050857935908e-06,0.000120305147615448
"335","cg09363892",0.884672645940795,6.41938926449087e-06,0.000385163355869452
"336","cg03185752",0.959294382613285,3.91088824328047e-06,0.000234653294596828
"337","cg15153791",0.998359377122039,-1.59398323460439e-07,-9.56389940762636e-06
"338","cg04336684",0.91998786166947,-5.83555563422475e-06,-0.000350133338053485
"339","cg22482746",0.98814351612688,-1.06371026828713e-06,-6.38226160972275e-05
"340","cg25177113",0.910360463059977,8.0948033128434e-06,0.000485688198770604
"341","cg08223393",0.84239297730378,9.66725867231644e-06,0.000580035520338986
"342","cg07008945",0.789901818463428,-8.52615866308323e-06,-0.000511569519784994
"343","cg11726631",0.792796484761646,1.2522936756918e-05,0.000751376205415082
"344","cg19813362",0.974147221332024,-3.01901342828196e-06,-0.000181140805696918
"345","cg00299257",0.940203838890707,-4.85379530997287e-06,-0.000291227718598373
"346","cg10046671",0.925566642700576,-4.95453926949621e-06,-0.000297272356169773
"347","cg24704476",0.967133838588934,-2.44818629111877e-06,-0.000146891177467126
"348","cg13917577",0.776481960688132,-5.8290752582362e-05,-0.00349744515494172
"349","cg17801765",0.838260870508204,-1.97145364488654e-05,-0.00118287218693192
"350","cg13100600",0.970673190993159,-3.02939538580149e-06,-0.000181763723148089
"351","cg18272461",0.946880263114443,2.68948149733028e-06,0.000161368889839817
"352","cg07787977",0.754029995853567,9.65173421349067e-06,0.00057910405280944
"353","cg02632261",0.870691699337111,-1.14307534061125e-05,-0.000685845204366752
"354","cg07396477",0.881405979138035,1.65038510463893e-05,0.000990231062783356
"355","cg15574137",0.974532604823131,5.5725631710172e-06,0.000334353790261032
"356","cg25774148",0.765713945118,-1.07346630045117e-05,-0.000644079780270701
"357","cg17021880",0.91998786166947,-1.10353145005059e-05,-0.000662118870030352
"358","cg02288964",0.914598924557841,-4.90541478829732e-06,-0.000294324887297839
"359","cg02341264",0.974147221332024,-3.42122799827126e-06,-0.000205273679896276
"360","cg06712559",0.95058339437349,-5.62829731842197e-06,-0.000337697839105318
"361","cg17928920",0.913172569507918,5.03811355711014e-06,0.000302286813426608
"362","cg14663984",0.840507602911962,1.49104577833619e-05,0.000894627467001711
"363","cg16318112",0.998304901924957,4.29192287547528e-07,2.57515372528517e-05
"364","cg09248054",0.932240196883844,-7.14045956768223e-06,-0.000428427574060934
